timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2024/10/01 15:21:12.795, NVIDIA RTX A6000, 41 %, 3 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:12.895, NVIDIA RTX A6000, 41 %, 3 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:12.995, NVIDIA RTX A6000, 13 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:13.096, NVIDIA RTX A6000, 13 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:13.196, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:13.296, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:13.396, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:13.496, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:13.596, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:13.697, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 43249 MiB, 5424 MiB
2024/10/01 15:21:13.797, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 36725 MiB, 11948 MiB
2024/10/01 15:21:13.897, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 44455 MiB, 4218 MiB
2024/10/01 15:21:13.997, NVIDIA RTX A6000, 87 %, 32 %, 49140 MiB, 43605 MiB, 5068 MiB
2024/10/01 15:21:14.097, NVIDIA RTX A6000, 87 %, 32 %, 49140 MiB, 43435 MiB, 5238 MiB
2024/10/01 15:21:14.198, NVIDIA RTX A6000, 100 %, 44 %, 49140 MiB, 43263 MiB, 5410 MiB
2024/10/01 15:21:14.298, NVIDIA RTX A6000, 100 %, 44 %, 49140 MiB, 42947 MiB, 5726 MiB
2024/10/01 15:21:14.398, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42279 MiB, 6394 MiB
2024/10/01 15:21:14.498, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42929 MiB, 5744 MiB
2024/10/01 15:21:14.598, NVIDIA RTX A6000, 41 %, 7 %, 49140 MiB, 42647 MiB, 6026 MiB
2024/10/01 15:21:14.698, NVIDIA RTX A6000, 41 %, 7 %, 49140 MiB, 42391 MiB, 6282 MiB
2024/10/01 15:21:14.799, NVIDIA RTX A6000, 67 %, 18 %, 49140 MiB, 42259 MiB, 6414 MiB
2024/10/01 15:21:14.899, NVIDIA RTX A6000, 67 %, 18 %, 49140 MiB, 42011 MiB, 6662 MiB
2024/10/01 15:21:14.999, NVIDIA RTX A6000, 31 %, 4 %, 49140 MiB, 42053 MiB, 6620 MiB
2024/10/01 15:21:15.099, NVIDIA RTX A6000, 31 %, 4 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:15.199, NVIDIA RTX A6000, 32 %, 4 %, 49140 MiB, 47735 MiB, 938 MiB
2024/10/01 15:21:15.299, NVIDIA RTX A6000, 32 %, 4 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:15.400, NVIDIA RTX A6000, 67 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:15.500, NVIDIA RTX A6000, 67 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:15.600, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:15.700, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:15.800, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:15.900, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:16.001, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:16.101, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:16.201, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:16.301, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 34725 MiB, 13948 MiB
2024/10/01 15:21:16.401, NVIDIA RTX A6000, 10 %, 3 %, 49140 MiB, 35131 MiB, 13542 MiB
2024/10/01 15:21:16.502, NVIDIA RTX A6000, 10 %, 3 %, 49140 MiB, 43181 MiB, 5492 MiB
2024/10/01 15:21:16.602, NVIDIA RTX A6000, 95 %, 34 %, 49140 MiB, 43573 MiB, 5100 MiB
2024/10/01 15:21:16.702, NVIDIA RTX A6000, 100 %, 41 %, 49140 MiB, 43385 MiB, 5288 MiB
2024/10/01 15:21:16.802, NVIDIA RTX A6000, 100 %, 41 %, 49140 MiB, 43215 MiB, 5458 MiB
2024/10/01 15:21:16.903, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42605 MiB, 6068 MiB
2024/10/01 15:21:17.003, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42281 MiB, 6392 MiB
2024/10/01 15:21:17.103, NVIDIA RTX A6000, 39 %, 8 %, 49140 MiB, 42865 MiB, 5808 MiB
2024/10/01 15:21:17.203, NVIDIA RTX A6000, 39 %, 8 %, 49140 MiB, 42543 MiB, 6130 MiB
2024/10/01 15:21:17.304, NVIDIA RTX A6000, 64 %, 17 %, 49140 MiB, 42309 MiB, 6364 MiB
2024/10/01 15:21:17.404, NVIDIA RTX A6000, 64 %, 17 %, 49140 MiB, 42197 MiB, 6476 MiB
2024/10/01 15:21:17.504, NVIDIA RTX A6000, 30 %, 4 %, 49140 MiB, 41967 MiB, 6706 MiB
2024/10/01 15:21:17.604, NVIDIA RTX A6000, 30 %, 4 %, 49140 MiB, 42591 MiB, 6082 MiB
2024/10/01 15:21:17.704, NVIDIA RTX A6000, 37 %, 3 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:17.804, NVIDIA RTX A6000, 37 %, 3 %, 49140 MiB, 48395 MiB, 278 MiB
2024/10/01 15:21:17.905, NVIDIA RTX A6000, 58 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.005, NVIDIA RTX A6000, 58 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.105, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.205, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.305, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.405, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.506, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.606, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.706, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:18.806, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 36733 MiB, 11940 MiB
2024/10/01 15:21:18.906, NVIDIA RTX A6000, 21 %, 10 %, 49140 MiB, 34725 MiB, 13948 MiB
2024/10/01 15:21:19.006, NVIDIA RTX A6000, 21 %, 10 %, 49140 MiB, 35237 MiB, 13436 MiB
2024/10/01 15:21:19.107, NVIDIA RTX A6000, 96 %, 31 %, 49140 MiB, 43607 MiB, 5066 MiB
2024/10/01 15:21:19.207, NVIDIA RTX A6000, 96 %, 31 %, 49140 MiB, 43517 MiB, 5156 MiB
2024/10/01 15:21:19.307, NVIDIA RTX A6000, 100 %, 39 %, 49140 MiB, 43335 MiB, 5338 MiB
2024/10/01 15:21:19.410, NVIDIA RTX A6000, 100 %, 39 %, 49140 MiB, 43159 MiB, 5514 MiB
2024/10/01 15:21:19.510, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42467 MiB, 6206 MiB
2024/10/01 15:21:19.610, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 43095 MiB, 5578 MiB
2024/10/01 15:21:19.710, NVIDIA RTX A6000, 35 %, 10 %, 49140 MiB, 42803 MiB, 5870 MiB
2024/10/01 15:21:19.810, NVIDIA RTX A6000, 35 %, 10 %, 49140 MiB, 42497 MiB, 6176 MiB
2024/10/01 15:21:19.910, NVIDIA RTX A6000, 58 %, 15 %, 49140 MiB, 42293 MiB, 6380 MiB
2024/10/01 15:21:20.011, NVIDIA RTX A6000, 58 %, 15 %, 49140 MiB, 42169 MiB, 6504 MiB
2024/10/01 15:21:20.111, NVIDIA RTX A6000, 30 %, 4 %, 49140 MiB, 41973 MiB, 6700 MiB
2024/10/01 15:21:20.211, NVIDIA RTX A6000, 30 %, 4 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:20.313, NVIDIA RTX A6000, 37 %, 3 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:20.413, NVIDIA RTX A6000, 37 %, 3 %, 49140 MiB, 47273 MiB, 1400 MiB
2024/10/01 15:21:20.513, NVIDIA RTX A6000, 45 %, 4 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:20.613, NVIDIA RTX A6000, 45 %, 4 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:20.713, NVIDIA RTX A6000, 16 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:20.813, NVIDIA RTX A6000, 16 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:20.914, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:21.014, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:21.114, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:21.214, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:21.314, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:21.414, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:21.515, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 35537 MiB, 13136 MiB
2024/10/01 15:21:21.615, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 36191 MiB, 12482 MiB
2024/10/01 15:21:21.715, NVIDIA RTX A6000, 83 %, 29 %, 49140 MiB, 43605 MiB, 5068 MiB
2024/10/01 15:21:21.815, NVIDIA RTX A6000, 83 %, 29 %, 49140 MiB, 43605 MiB, 5068 MiB
2024/10/01 15:21:21.916, NVIDIA RTX A6000, 100 %, 47 %, 49140 MiB, 43417 MiB, 5256 MiB
2024/10/01 15:21:22.016, NVIDIA RTX A6000, 100 %, 47 %, 49140 MiB, 43247 MiB, 5426 MiB
2024/10/01 15:21:22.116, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42805 MiB, 5868 MiB
2024/10/01 15:21:22.216, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42281 MiB, 6392 MiB
2024/10/01 15:21:22.316, NVIDIA RTX A6000, 44 %, 8 %, 49140 MiB, 42897 MiB, 5776 MiB
2024/10/01 15:21:22.416, NVIDIA RTX A6000, 44 %, 8 %, 49140 MiB, 42607 MiB, 6066 MiB
2024/10/01 15:21:22.517, NVIDIA RTX A6000, 66 %, 17 %, 49140 MiB, 42345 MiB, 6328 MiB
2024/10/01 15:21:22.617, NVIDIA RTX A6000, 66 %, 17 %, 49140 MiB, 42245 MiB, 6428 MiB
2024/10/01 15:21:22.717, NVIDIA RTX A6000, 31 %, 4 %, 49140 MiB, 41987 MiB, 6686 MiB
2024/10/01 15:21:22.817, NVIDIA RTX A6000, 31 %, 4 %, 49140 MiB, 42259 MiB, 6414 MiB
2024/10/01 15:21:22.917, NVIDIA RTX A6000, 32 %, 4 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:23.017, NVIDIA RTX A6000, 32 %, 4 %, 49140 MiB, 47971 MiB, 702 MiB
2024/10/01 15:21:23.118, NVIDIA RTX A6000, 66 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:23.218, NVIDIA RTX A6000, 66 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:23.318, NVIDIA RTX A6000, 10 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:23.418, NVIDIA RTX A6000, 10 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:23.518, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:23.618, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:23.719, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:23.819, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:23.919, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:24.019, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 43569 MiB, 5104 MiB
2024/10/01 15:21:24.121, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 34725 MiB, 13948 MiB
2024/10/01 15:21:24.221, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 35663 MiB, 13010 MiB
2024/10/01 15:21:24.321, NVIDIA RTX A6000, 93 %, 36 %, 49140 MiB, 44453 MiB, 4220 MiB
2024/10/01 15:21:24.421, NVIDIA RTX A6000, 93 %, 36 %, 49140 MiB, 43551 MiB, 5122 MiB
2024/10/01 15:21:24.521, NVIDIA RTX A6000, 100 %, 41 %, 49140 MiB, 43363 MiB, 5310 MiB
2024/10/01 15:21:24.622, NVIDIA RTX A6000, 100 %, 41 %, 49140 MiB, 43191 MiB, 5482 MiB
2024/10/01 15:21:24.722, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42521 MiB, 6152 MiB
2024/10/01 15:21:24.822, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 43109 MiB, 5564 MiB
2024/10/01 15:21:24.922, NVIDIA RTX A6000, 39 %, 8 %, 49140 MiB, 42841 MiB, 5832 MiB
2024/10/01 15:21:25.022, NVIDIA RTX A6000, 39 %, 8 %, 49140 MiB, 42527 MiB, 6146 MiB
2024/10/01 15:21:25.122, NVIDIA RTX A6000, 67 %, 18 %, 49140 MiB, 42297 MiB, 6376 MiB
2024/10/01 15:21:25.223, NVIDIA RTX A6000, 67 %, 18 %, 49140 MiB, 42177 MiB, 6496 MiB
2024/10/01 15:21:25.323, NVIDIA RTX A6000, 29 %, 4 %, 49140 MiB, 41973 MiB, 6700 MiB
2024/10/01 15:21:25.423, NVIDIA RTX A6000, 29 %, 4 %, 49140 MiB, 44453 MiB, 4220 MiB
2024/10/01 15:21:25.523, NVIDIA RTX A6000, 33 %, 3 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:25.623, NVIDIA RTX A6000, 33 %, 3 %, 49140 MiB, 46959 MiB, 1714 MiB
2024/10/01 15:21:25.723, NVIDIA RTX A6000, 47 %, 4 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:25.824, NVIDIA RTX A6000, 47 %, 4 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:25.924, NVIDIA RTX A6000, 22 %, 2 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:26.024, NVIDIA RTX A6000, 22 %, 2 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:26.124, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:26.225, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:26.325, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:26.425, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:26.525, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:26.626, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:26.726, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 45177 MiB, 3496 MiB
2024/10/01 15:21:26.828, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 37041 MiB, 11632 MiB
2024/10/01 15:21:26.928, NVIDIA RTX A6000, 69 %, 25 %, 49140 MiB, 44455 MiB, 4218 MiB
2024/10/01 15:21:27.029, NVIDIA RTX A6000, 69 %, 25 %, 49140 MiB, 43605 MiB, 5068 MiB
2024/10/01 15:21:27.129, NVIDIA RTX A6000, 100 %, 45 %, 49140 MiB, 43439 MiB, 5234 MiB
2024/10/01 15:21:27.229, NVIDIA RTX A6000, 100 %, 45 %, 49140 MiB, 43265 MiB, 5408 MiB
2024/10/01 15:21:27.330, NVIDIA RTX A6000, 100 %, 14 %, 49140 MiB, 42957 MiB, 5716 MiB
2024/10/01 15:21:27.430, NVIDIA RTX A6000, 100 %, 14 %, 49140 MiB, 42279 MiB, 6394 MiB
2024/10/01 15:21:27.530, NVIDIA RTX A6000, 51 %, 5 %, 49140 MiB, 42939 MiB, 5734 MiB
2024/10/01 15:21:27.630, NVIDIA RTX A6000, 51 %, 5 %, 49140 MiB, 42655 MiB, 6018 MiB
2024/10/01 15:21:27.731, NVIDIA RTX A6000, 66 %, 20 %, 49140 MiB, 42399 MiB, 6274 MiB
2024/10/01 15:21:27.831, NVIDIA RTX A6000, 66 %, 20 %, 49140 MiB, 42259 MiB, 6414 MiB
2024/10/01 15:21:27.931, NVIDIA RTX A6000, 38 %, 6 %, 49140 MiB, 42005 MiB, 6668 MiB
2024/10/01 15:21:28.031, NVIDIA RTX A6000, 38 %, 6 %, 49140 MiB, 42087 MiB, 6586 MiB
2024/10/01 15:21:28.131, NVIDIA RTX A6000, 29 %, 4 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:28.231, NVIDIA RTX A6000, 29 %, 4 %, 49140 MiB, 47783 MiB, 890 MiB
2024/10/01 15:21:28.332, NVIDIA RTX A6000, 65 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:28.432, NVIDIA RTX A6000, 65 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:28.532, NVIDIA RTX A6000, 16 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:28.632, NVIDIA RTX A6000, 16 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:28.732, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:28.832, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:28.933, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:29.033, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:29.133, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:29.233, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:29.333, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 34725 MiB, 13948 MiB
2024/10/01 15:21:29.433, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 35133 MiB, 13540 MiB
2024/10/01 15:21:29.534, NVIDIA RTX A6000, 81 %, 29 %, 49140 MiB, 44029 MiB, 4644 MiB
2024/10/01 15:21:29.635, NVIDIA RTX A6000, 81 %, 29 %, 49140 MiB, 43569 MiB, 5104 MiB
2024/10/01 15:21:29.735, NVIDIA RTX A6000, 100 %, 47 %, 49140 MiB, 43385 MiB, 5288 MiB
2024/10/01 15:21:29.835, NVIDIA RTX A6000, 100 %, 47 %, 49140 MiB, 43215 MiB, 5458 MiB
2024/10/01 15:21:29.935, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42581 MiB, 6092 MiB
2024/10/01 15:21:30.035, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42281 MiB, 6392 MiB
2024/10/01 15:21:30.136, NVIDIA RTX A6000, 45 %, 7 %, 49140 MiB, 42869 MiB, 5804 MiB
2024/10/01 15:21:30.236, NVIDIA RTX A6000, 45 %, 7 %, 49140 MiB, 42561 MiB, 6112 MiB
2024/10/01 15:21:30.336, NVIDIA RTX A6000, 63 %, 17 %, 49140 MiB, 42319 MiB, 6354 MiB
2024/10/01 15:21:30.436, NVIDIA RTX A6000, 63 %, 17 %, 49140 MiB, 42229 MiB, 6444 MiB
2024/10/01 15:21:30.536, NVIDIA RTX A6000, 34 %, 5 %, 49140 MiB, 41981 MiB, 6692 MiB
2024/10/01 15:21:30.636, NVIDIA RTX A6000, 34 %, 5 %, 49140 MiB, 42413 MiB, 6260 MiB
2024/10/01 15:21:30.737, NVIDIA RTX A6000, 31 %, 4 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:30.837, NVIDIA RTX A6000, 31 %, 4 %, 49140 MiB, 48143 MiB, 530 MiB
2024/10/01 15:21:30.937, NVIDIA RTX A6000, 65 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.037, NVIDIA RTX A6000, 65 %, 5 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.137, NVIDIA RTX A6000, 14 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.237, NVIDIA RTX A6000, 14 %, 1 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.338, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.438, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.538, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.638, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.738, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:31.838, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 37143 MiB, 11530 MiB
2024/10/01 15:21:31.940, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 34725 MiB, 13948 MiB
2024/10/01 15:21:32.040, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 35663 MiB, 13010 MiB
2024/10/01 15:21:32.140, NVIDIA RTX A6000, 87 %, 32 %, 49140 MiB, 44029 MiB, 4644 MiB
2024/10/01 15:21:32.240, NVIDIA RTX A6000, 87 %, 32 %, 49140 MiB, 43533 MiB, 5140 MiB
2024/10/01 15:21:32.340, NVIDIA RTX A6000, 100 %, 44 %, 49140 MiB, 43345 MiB, 5328 MiB
2024/10/01 15:21:32.441, NVIDIA RTX A6000, 100 %, 44 %, 49140 MiB, 43171 MiB, 5502 MiB
2024/10/01 15:21:32.541, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 42487 MiB, 6186 MiB
2024/10/01 15:21:32.641, NVIDIA RTX A6000, 100 %, 8 %, 49140 MiB, 43107 MiB, 5566 MiB
2024/10/01 15:21:32.741, NVIDIA RTX A6000, 41 %, 7 %, 49140 MiB, 42817 MiB, 5856 MiB
2024/10/01 15:21:32.841, NVIDIA RTX A6000, 41 %, 7 %, 49140 MiB, 42515 MiB, 6158 MiB
2024/10/01 15:21:32.941, NVIDIA RTX A6000, 66 %, 17 %, 49140 MiB, 42293 MiB, 6380 MiB
2024/10/01 15:21:33.042, NVIDIA RTX A6000, 66 %, 17 %, 49140 MiB, 42169 MiB, 6504 MiB
2024/10/01 15:21:33.142, NVIDIA RTX A6000, 32 %, 4 %, 49140 MiB, 41973 MiB, 6700 MiB
2024/10/01 15:21:33.242, NVIDIA RTX A6000, 32 %, 4 %, 49140 MiB, 44983 MiB, 3690 MiB
2024/10/01 15:21:33.342, NVIDIA RTX A6000, 32 %, 4 %, 49140 MiB, 46591 MiB, 2082 MiB
2024/10/01 15:21:33.442, NVIDIA RTX A6000, 32 %, 4 %, 49140 MiB, 47129 MiB, 1544 MiB
2024/10/01 15:21:33.542, NVIDIA RTX A6000, 48 %, 4 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:33.642, NVIDIA RTX A6000, 48 %, 4 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:33.743, NVIDIA RTX A6000, 25 %, 2 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:33.843, NVIDIA RTX A6000, 25 %, 2 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:33.943, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:34.043, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:34.143, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:34.243, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:34.344, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:34.444, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 46787 MiB, 1886 MiB
2024/10/01 15:21:34.544, NVIDIA RTX A6000, 8 %, 0 %, 49140 MiB, 35537 MiB, 13136 MiB
2024/10/01 15:21:34.653, NVIDIA RTX A6000, 64 %, 24 %, 49140 MiB, 36191 MiB, 12482 MiB
2024/10/01 15:21:34.753, NVIDIA RTX A6000, 64 %, 24 %, 49140 MiB, 43605 MiB, 5068 MiB
2024/10/01 15:21:34.853, NVIDIA RTX A6000, 100 %, 39 %, 49140 MiB, 43605 MiB, 5068 MiB
2024/10/01 15:21:34.953, NVIDIA RTX A6000, 100 %, 39 %, 49140 MiB, 43423 MiB, 5250 MiB
2024/10/01 15:21:35.053, NVIDIA RTX A6000, 100 %, 20 %, 49140 MiB, 43249 MiB, 5424 MiB
2024/10/01 15:21:35.153, NVIDIA RTX A6000, 100 %, 20 %, 49140 MiB, 42807 MiB, 5866 MiB
2024/10/01 15:21:35.254, NVIDIA RTX A6000, 56 %, 5 %, 49140 MiB, 42281 MiB, 6392 MiB
